date;vac_statut;age;nb_PCR;nb_PCR_sympt;nb_PCR+_sympt;nb_PCR+;HC;HC_PCR+;SC;SC_PCR+;DC;DC_PCR+;pourcent_parmi_vaccines;PCR+_pourcent_omicron;PCR+_sympt_pourcent_omicron;HC_pourcent_omicron;SC_pourcent_omicron;DC_pourcent_omicron;HC_PCR+_pour_covid;SC_PCR+_pour_covid;DC_PCR+_pour_covid
2022-01-18;Complet - avec 2 rappel de moins de 3 mois;[20,39];71.64;21.47;7.76;23.84;0.0;0.0;0.0;0.0;0.0;0.0;0.04;99.81;100.0;;;;0.0;0.0;0.0
2022-01-18;Complet - avec 2 rappel de moins de 3 mois;[40,59];161.36;31.7;14.5;36.88;2.02;1.0;0.0;0.0;0.0;0.0;0.12;99.68;99.26;;;;1.0;0.0;0.0
2022-01-18;Complet - avec 2 rappel entre 3 mois et 6 mois;[0,19];0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0.0;0.0;0.0
2022-01-18;Complet - avec 2 rappel entre 3 mois et 6 mois;[20,39];0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0.0;0.0;0.0
2022-01-18;Complet - avec 2 rappel entre 3 mois et 6 mois;[60,79];10.63;0.0;0.0;2.16;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;;;;;0.0;0.0;0.0
2022-01-18;Complet - avec 2 rappel entre 3 mois et 6 mois;"[80;+]";34.2;0.31;0.27;7.49;0.16;0.03;0.0;0.0;0.0;0.0;0.02;100.0;100.0;;;;0.03;0.0;0.0
2022-01-19;Non-vaccinés;[20,39];18334.9;7344.75;4961.39;9039.99;157.54;123.85;11.54;9.54;0.0;0.0;;97.04;97.01;83.07;37.11;;68.67;4.29;0.0
2022-01-19;Non-vaccinés;[40,59];12129.5;4426.23;3026.68;5712.97;96.75;64.83;30.82;18.47;3.08;2.78;;95.86;96.48;72.26;57.7;0.0;54.16;18.47;2.78
2022-01-19;Primo dose récente;[0,19];2080.5;667.54;431.87;907.39;2.35;2.29;0.01;0.01;0.0;0.0;3.43;98.75;99.01;97.62;;;1.26;0.01;0.0
2022-01-19;Primo dose récente;[20,39];959.63;357.48;248.37;467.53;5.2;2.68;0.0;0.0;0.0;0.0;0.94;97.43;97.02;100.0;;;1.66;0.0;0.0
2022-01-19;Primo dose récente;[60,79];271.07;39.99;27.15;72.01;5.59;5.42;0.41;0.22;0.27;0.25;0.3;85.88;68.85;67.53;100.0;0.0;3.83;0.22;0.25
2022-01-19;Primo dose efficace;"[80;+]";719.33;63.4;23.98;120.83;22.82;17.9;1.07;1.07;4.79;3.61;1.49;97.23;100.0;75.69;6.54;75.17;17.16;1.07;2.85
2022-01-19;Complet de moins de 3 mois - sans rappel;[0,19];3621.17;1217.65;667.2;1448.25;5.3;3.85;0.32;0.18;0.02;0.02;9.01;99.35;99.9;90.75;100.0;100.0;0.64;0.18;0.02
2022-01-19;Complet de moins de 3 mois - sans rappel;[20,39];6378.39;2107.08;1228.82;2365.35;24.82;20.33;1.8;1.46;0.0;0.0;5.69;98.79;98.66;87.88;100.0;;14.54;0.46;0.0
2022-01-19;Complet de moins de 3 mois - sans rappel;[40,59];4287.31;1218.72;703.31;1386.76;14.24;10.97;5.11;3.32;2.08;2.0;3.66;97.99;98.52;100.0;100.0;100.0;10.3;1.32;0.0
2022-01-19;Complet entre 3 mois et 6 mois - sans rappel;[20,39];45830.17;18283.02;11954.15;21419.31;133.68;101.89;6.79;6.37;0.0;0.0;37.77;98.49;98.76;94.96;100.0;;55.91;1.87;0.0
2022-01-19;Complet entre 3 mois et 6 mois - sans rappel;"[80;+]";2857.02;288.02;117.84;507.63;93.78;72.95;2.75;2.37;15.41;12.65;6.8;98.4;95.23;95.23;100.0;49.55;54.02;1.37;8.23
2022-01-19;Complet de 6 mois ou plus - sans rappel;[0,19];3827.98;1501.82;907.24;1694.63;3.23;2.41;0.74;0.33;0.2;0.2;7.94;99.28;99.38;72.46;100.0;100.0;1.11;0.33;0.2
2022-01-19;Complet - avec 1 rappel de moins de 3 mois;[0,19];4020.24;1145.41;455.72;1074.29;3.49;2.06;1.79;1.77;0.14;0.14;10.58;98.66;98.79;98.52;100.0;100.0;2.03;0.77;0.14
2022-01-19;Complet - avec 1 rappel entre 3 mois et 6 mois;[0,19];14.02;4.92;3.73;7.86;0.0;0.0;0.34;0.34;0.14;0.14;0.04;100.0;100.0;;100.0;100.0;0.0;0.34;0.14
2022-01-19;Complet - avec 1 rappel entre 3 mois et 6 mois;"[80;+]";11470.53;931.04;352.87;1586.2;153.11;122.99;11.35;10.3;13.87;10.52;28.35;97.81;98.09;91.78;100.0;76.03;76.78;9.3;7.89
2022-01-19;Complet - avec 1 rappel de 6 mois ou plus;[0,19];0.03;0.03;0.03;0.03;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;0.0;0.0;0.0
2022-01-19;Complet - avec 1 rappel de 6 mois ou plus;[20,39];1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0.0;0.0;0.0
2022-01-19;Complet - avec 2 rappel de moins de 3 mois;[20,39];75.67;22.36;12.58;25.54;0.0;0.0;0.0;0.0;0.0;0.0;0.04;99.55;100.0;;;;0.0;0.0;0.0
2022-01-19;Complet - avec 2 rappel de moins de 3 mois;[60,79];186.53;14.82;6.29;22.3;1.27;1.27;0.0;0.0;0.0;0.0;0.23;100.0;100.0;;;;0.27;0.0;0.0
2022-01-19;Complet - avec 2 rappel entre 3 mois et 6 mois;[0,19];0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0.0;0.0;0.0
2022-01-19;Complet - avec 2 rappel entre 3 mois et 6 mois;[40,59];1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0.0;0.0;0.0
2022-01-20;Non-vaccinés;[0,19];60776.14;19966.17;11339.4;25178.84;198.87;152.94;16.38;14.38;0.38;0.38;;97.93;97.86;100.0;100.0;100.0;114.68;9.38;0.38
2022-01-20;Non-vaccinés;[40,59];11652.02;4469.58;3108.63;5759.58;92.8;64.6;22.78;16.78;7.99;4.0;;96.76;96.9;64.32;100.0;50.0;52.48;15.44;4.0
2022-01-20;Non-vaccinés;[60,79];4508.94;1171.57;767.71;1742.62;172.69;124.52;59.49;44.7;41.56;34.15;;94.11;93.97;69.07;72.51;28.65;103.58;41.7;30.9
2022-01-20;Non-vaccinés;"[80;+]";2515.2;349.45;195.83;694.72;208.14;157.8;7.73;4.6;54.85;37.67;;93.59;89.89;86.62;69.23;62.26;134.37;4.35;36.17
2022-01-20;Primo dose récente;[60,79];216.46;51.65;33.98;61.8;6.36;5.82;4.66;3.45;0.0;0.0;0.29;91.41;91.3;100.0;100.0;;5.82;2.45;0.0
2022-01-20;Primo dose efficace;[0,19];1664.04;568.33;314.89;643.65;2.95;2.49;0.02;0.02;0.02;0.02;3.73;98.5;98.74;;100.0;100.0;0.76;0.02;0.02
2022-01-20;Primo dose efficace;[20,39];2211.14;713.06;433.09;833.5;14.13;10.32;1.03;0.0;0.0;0.0;2.11;97.14;97.64;99.35;;;5.28;0.0;0.0
2022-01-20;Complet de moins de 3 mois - sans rappel;[0,19];3168.93;1170.46;600.85;1235.64;3.67;3.15;1.02;1.02;0.02;0.02;8.94;99.12;98.51;100.0;100.0;100.0;2.12;0.02;0.02
2022-01-20;Complet de moins de 3 mois - sans rappel;[20,39];6226.17;2049.4;1227.12;2324.74;18.66;16.01;0.11;0.06;0.0;0.0;5.67;98.64;98.68;100.0;;;10.19;0.06;0.0
2022-01-20;Complet de moins de 3 mois - sans rappel;[40,59];4134.88;1249.55;707.31;1375.79;20.97;17.92;2.76;2.42;1.19;1.0;3.65;99.01;99.12;100.0;100.0;;14.92;2.25;1.0
2022-01-20;Complet entre 3 mois et 6 mois - sans rappel;[20,39];44297.3;17425.24;11155.3;19999.3;114.78;93.68;1.04;0.47;0.0;0.0;36.43;98.45;98.59;99.57;;;44.51;0.47;0.0
2022-01-20;Complet entre 3 mois et 6 mois - sans rappel;[40,59];25074.53;9432.54;6093.49;10873.62;79.37;60.95;8.68;6.31;1.57;1.0;22.49;98.29;98.41;83.26;100.0;;40.05;3.38;1.0
2022-01-20;Complet de 6 mois ou plus - sans rappel;[0,19];3728.18;1476.65;865.36;1628.17;2.82;2.06;0.12;0.12;0.11;0.11;8.77;99.02;99.35;100.0;100.0;100.0;2.0;0.12;0.11
2022-01-20;Complet de 6 mois ou plus - sans rappel;[40,59];13237.77;4644.53;2973.97;5661.16;35.61;27.23;10.19;8.57;2.71;2.0;11.61;98.54;98.58;71.94;80.28;100.0;17.42;6.17;1.0
2022-01-20;Complet - avec 1 rappel de moins de 3 mois;[20,39];55705.74;15620.95;7115.08;14831.0;51.71;37.85;3.68;3.37;0.0;0.0;41.31;99.08;99.12;93.63;100.0;;17.41;3.37;0.0
2022-01-20;Complet - avec 1 rappel de moins de 3 mois;[40,59];61215.92;16223.16;7631.46;15353.9;65.81;49.23;13.46;9.15;1.38;1.0;59.52;98.92;99.09;95.62;100.0;100.0;33.85;8.3;1.0
2022-01-20;Complet - avec 1 rappel entre 3 mois et 6 mois;[20,39];397.79;110.34;56.28;111.9;0.15;0.15;0.0;0.0;0.0;0.0;0.21;99.67;99.8;;;;0.06;0.0;0.0
2022-01-20;Complet - avec 1 rappel de 6 mois ou plus;[20,39];0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0.0;0.0;0.0
2022-01-20;Complet - avec 1 rappel de 6 mois ou plus;[40,59];0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0.0;0.0;0.0
2022-01-20;Complet - avec 1 rappel de 6 mois ou plus;[60,79];1.01;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0.0;0.0;0.0
2022-01-20;Complet - avec 2 rappel de moins de 3 mois;[0,19];6.37;2.09;1.02;3.18;0.0;0.0;0.0;0.0;0.0;0.0;0.01;100.0;100.0;;;;0.0;0.0;0.0
2022-01-20;Complet - avec 2 rappel de moins de 3 mois;[20,39];96.33;21.37;6.69;19.51;0.32;0.0;0.0;0.0;0.0;0.0;0.05;81.41;76.4;;;;0.0;0.0;0.0
2022-01-20;Complet - avec 2 rappel de moins de 3 mois;[40,59];145.69;31.56;14.32;32.08;0.0;0.0;0.0;0.0;0.0;0.0;0.14;86.95;88.26;;;;0.0;0.0;0.0
2022-01-20;Complet - avec 2 rappel de moins de 3 mois;[60,79];155.56;24.05;12.51;25.49;2.02;2.02;0.0;0.0;0.0;0.0;0.24;100.0;100.0;100.0;;;2.02;0.0;0.0
2022-01-20;Complet - avec 2 rappel de moins de 3 mois;"[80;+]";83.94;6.98;3.44;10.28;0.35;0.14;0.08;0.0;0.0;0.0;0.21;100.0;100.0;100.0;;;0.14;0.0;0.0
2022-01-20;Complet - avec 2 rappel entre 3 mois et 6 mois;[0,19];0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0.0;0.0;0.0
2022-01-21;Non-vaccinés;[0,19];64985.02;21076.04;12137.43;27226.18;141.1;102.98;11.87;7.8;0.0;0.0;;98.17;98.18;96.55;100.0;;83.67;5.81;0.0
2022-01-21;Primo dose récente;[60,79];179.29;27.14;18.4;51.14;5.55;5.15;2.05;2.05;0.0;0.0;0.27;95.25;100.0;96.12;100.0;;3.04;1.05;0.0
2022-01-21;Complet de moins de 3 mois - sans rappel;[40,59];4242.63;1212.1;704.5;1410.82;10.68;8.4;4.09;3.57;1.01;1.0;3.65;98.46;98.9;97.57;96.98;100.0;6.05;2.57;1.0
2022-01-21;Complet de moins de 3 mois - sans rappel;"[80;+]";1100.7;124.11;56.01;206.81;45.88;41.28;2.37;2.12;6.73;6.58;3.07;99.5;99.09;99.34;100.0;52.28;31.81;1.12;5.49
2022-01-21;Complet entre 3 mois et 6 mois - sans rappel;[20,39];40525.42;15399.65;9782.72;18435.06;106.55;80.8;4.01;4.01;1.32;1.32;35.06;98.44;98.42;99.11;57.89;0.0;28.3;2.57;1.07
2022-01-21;Complet entre 3 mois et 6 mois - sans rappel;[40,59];24765.18;8894.77;5625.92;10903.26;66.93;51.23;8.75;7.58;0.71;0.0;21.51;98.51;98.79;93.3;100.0;;30.91;5.83;0.0
2022-01-21;Complet entre 3 mois et 6 mois - sans rappel;[60,79];5223.01;1264.91;752.87;1754.5;81.02;57.63;20.87;18.04;13.12;11.74;7.75;96.47;97.23;90.31;90.65;71.41;41.82;12.44;9.74
2022-01-21;Complet de 6 mois ou plus - sans rappel;[0,19];3924.73;1574.79;966.81;1816.03;0.49;0.25;1.48;1.15;0.0;0.0;9.5;99.02;99.23;100.0;100.0;;0.25;1.15;0.0
2022-01-21;Complet de 6 mois ou plus - sans rappel;[60,79];4382.54;935.19;535.38;1424.11;86.69;68.51;18.67;15.13;11.95;9.26;6.21;97.35;99.06;95.82;75.19;25.18;52.1;13.93;7.26
2022-01-21;Complet - avec 1 rappel de moins de 3 mois;[60,79];37176.61;6392.53;2766.84;6954.51;186.24;143.23;30.93;24.18;12.27;7.21;74.16;98.85;98.88;96.37;100.0;50.66;97.57;14.18;7.21
2022-01-21;Complet - avec 1 rappel entre 3 mois et 6 mois;[40,59];1300.84;290.29;147.82;309.25;2.62;2.24;0.0;0.0;0.0;0.0;0.88;98.21;99.65;96.15;;;2.23;0.0;0.0
2022-01-21;Complet - avec 1 rappel entre 3 mois et 6 mois;[60,79];5643.95;821.82;353.99;1032.13;31.7;24.32;6.41;5.8;0.31;0.0;7.65;98.91;98.86;99.07;100.0;;18.73;4.2;0.0
2022-01-21;Complet - avec 1 rappel entre 3 mois et 6 mois;"[80;+]";9112.66;969.55;364.73;1458.88;129.96;101.09;3.7;2.96;18.51;15.61;30.26;99.3;99.32;99.82;100.0;69.43;74.7;2.56;10.38
2022-01-21;Complet - avec 2 rappel de moins de 3 mois;[60,79];198.83;30.17;11.53;37.47;1.31;1.3;0.0;0.0;1.0;1.0;0.27;100.0;100.0;;;0.0;1.19;0.0;1.0
2022-01-21;Complet - avec 2 rappel entre 3 mois et 6 mois;[40,59];1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0.0;0.0;0.0
2022-01-22;Non-vaccinés;[0,19];39076.64;11169.01;6550.32;16024.15;149.35;105.8;16.57;13.74;0.0;0.0;;98.53;98.73;97.21;100.0;;82.01;9.25;0.0
2022-01-22;Non-vaccinés;[40,59];6538.16;2085.47;1441.84;2876.95;72.26;49.7;20.41;14.02;4.65;3.36;;96.95;96.65;64.13;12.28;0.0;40.27;14.02;3.36
2022-01-22;Primo dose récente;[20,39];403.1;137.12;102.52;179.53;1.35;0.39;1.0;0.0;0.0;0.0;0.81;97.37;96.17;100.0;;;0.36;0.0;0.0
2022-01-22;Complet entre 3 mois et 6 mois - sans rappel;[0,19];16591.57;5765.5;3876.44;8031.88;14.06;11.04;4.42;3.2;0.0;0.0;62.07;99.17;99.29;100.0;100.0;;4.6;2.1;0.0
2022-01-22;Complet de 6 mois ou plus - sans rappel;[40,59];7561.15;2254.28;1429.01;2983.38;29.0;22.31;8.23;7.99;1.57;1.27;11.01;98.65;98.17;90.42;100.0;0.0;14.04;4.99;0.27
2022-01-22;Complet de 6 mois ou plus - sans rappel;"[80;+]";886.77;133.57;54.49;206.66;65.32;52.02;3.28;3.11;19.78;15.25;4.93;95.28;99.36;95.59;100.0;74.15;37.02;1.91;10.71
2022-01-22;Complet - avec 1 rappel de moins de 3 mois;[0,19];2356.22;576.58;255.25;638.77;0.31;0.23;0.67;0.28;0.0;0.0;11.95;99.61;99.7;;;;0.2;0.15;0.0
2022-01-22;Complet - avec 1 rappel de moins de 3 mois;[20,39];29568.58;7487.41;3688.11;8305.58;36.69;27.58;1.24;1.24;0.0;0.0;44.28;99.11;99.04;100.0;100.0;;16.48;1.02;0.0
2022-01-22;Complet - avec 1 rappel entre 3 mois et 6 mois;[60,79];3579.95;351.11;163.21;487.0;25.08;19.66;2.21;2.21;2.38;2.23;8.05;98.06;98.81;100.0;100.0;100.0;14.16;2.21;2.23
2022-01-22;Complet - avec 1 rappel entre 3 mois et 6 mois;"[80;+]";4451.06;543.51;225.25;693.96;99.77;78.67;7.0;5.83;20.08;16.32;31.31;98.72;99.1;99.32;100.0;80.48;63.11;3.18;15.25
2022-01-22;Complet - avec 2 rappel de moins de 3 mois;[60,79];145.71;12.97;7.57;22.9;0.18;0.18;1.0;1.0;0.14;0.14;0.29;100.0;100.0;100.0;100.0;0.0;0.18;1.0;0.14
2022-01-22;Complet - avec 2 rappel de moins de 3 mois;"[80;+]";46.26;5.48;2.28;5.89;1.53;0.17;0.0;0.0;0.0;0.0;0.24;100.0;100.0;100.0;;;0.17;0.0;0.0
2022-01-22;Complet - avec 2 rappel entre 3 mois et 6 mois;[0,19];0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0.0;0.0;0.0
2022-01-22;Complet - avec 2 rappel entre 3 mois et 6 mois;[20,39];0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0.0;0.0;0.0
2022-01-22;Complet - avec 2 rappel entre 3 mois et 6 mois;[40,59];0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0.0;0.0;0.0
2022-01-22;Complet - avec 2 rappel entre 3 mois et 6 mois;[60,79];2.16;0.0;0.0;0.03;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;;;;;0.0;0.0;0.0
2022-01-22;Complet - avec 2 rappel entre 3 mois et 6 mois;"[80;+]";5.3;0.29;0.28;1.62;1.13;0.03;0.0;0.0;0.0;0.0;0.02;100.0;100.0;;;;0.03;0.0;0.0
2022-01-23;Non-vaccinés;[20,39];3162.35;795.71;559.7;1266.08;97.32;69.52;4.0;2.04;0.0;0.0;;97.53;97.5;93.78;100.0;;29.82;0.79;0.0
2022-01-23;Non-vaccinés;[40,59];1843.51;439.47;309.45;765.3;53.9;34.07;20.43;16.47;8.62;7.0;;95.17;98.22;72.24;56.62;40.0;29.37;15.47;6.0
2022-01-23;Non-vaccinés;"[80;+]";643.76;119.37;65.07;215.0;155.85;121.11;7.78;5.48;58.39;45.98;;90.98;91.06;89.89;86.27;53.91;98.88;5.48;39.59
2022-01-23;Primo dose efficace;[0,19];312.7;86.22;51.05;120.17;3.74;3.43;0.12;0.04;0.0;0.0;4.11;98.2;99.86;;;;2.27;0.0;0.0
2022-01-23;Primo dose efficace;[20,39];378.77;96.45;60.35;138.52;8.07;5.97;1.14;1.14;0.0;0.0;2.12;98.29;99.91;92.37;100.0;;1.55;1.14;0.0
2022-01-23;Primo dose efficace;[40,59];259.29;43.25;26.98;73.01;2.92;0.47;2.22;2.22;0.0;0.0;1.26;99.91;100.0;100.0;100.0;;0.36;2.22;0.0
2022-01-23;Complet de moins de 3 mois - sans rappel;[0,19];526.37;156.47;88.77;215.24;2.53;2.27;0.53;0.33;0.0;0.0;8.53;96.56;94.31;100.0;100.0;;1.0;0.29;0.0
2022-01-23;Complet de moins de 3 mois - sans rappel;[60,79];467.45;74.54;27.44;92.33;18.65;15.54;3.79;3.45;5.12;4.6;2.77;98.34;97.11;77.78;100.0;61.11;11.06;3.45;3.4
2022-01-23;Complet entre 3 mois et 6 mois - sans rappel;[20,39];6454.57;2005.8;1349.67;2839.22;101.27;82.06;4.48;3.22;0.0;0.0;32.58;99.03;99.0;98.99;100.0;;39.71;2.47;0.0
2022-01-23;Complet entre 3 mois et 6 mois - sans rappel;[40,59];3758.79;1108.87;720.72;1544.64;43.67;36.67;12.23;10.61;1.37;1.0;19.72;98.46;98.09;100.0;100.0;;21.35;7.61;1.0
2022-01-23;Complet - avec 1 rappel de moins de 3 mois;[0,19];649.91;166.17;81.66;181.52;0.44;0.29;1.93;1.5;1.0;1.0;12.49;99.48;99.43;;;100.0;0.2;1.26;0.0
2022-01-23;Complet - avec 1 rappel de moins de 3 mois;[40,59];11374.43;2532.81;1349.37;3007.06;36.47;28.52;8.6;8.44;1.12;1.0;63.02;98.98;99.17;91.68;100.0;100.0;18.13;7.44;0.0
2022-01-23;Complet - avec 1 rappel de moins de 3 mois;[60,79];6756.88;825.61;331.54;962.24;124.01;101.43;20.69;16.54;13.8;10.25;74.52;99.26;100.0;95.02;89.09;92.59;61.06;15.04;7.96
2022-01-23;Complet - avec 1 rappel entre 3 mois et 6 mois;"[80;+]";1991.03;258.21;80.91;310.18;98.35;78.09;4.88;3.98;20.11;16.2;31.71;98.66;98.64;97.54;100.0;97.68;53.81;3.98;11.06
2022-01-23;Complet - avec 1 rappel de 6 mois ou plus;[60,79];0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0.0;0.0;0.0
2022-01-23;Complet - avec 2 rappel de moins de 3 mois;[0,19];0.01;0.0;0.0;0.01;0.0;0.0;0.0;0.0;0.0;0.0;0.01;100.0;;;;;0.0;0.0;0.0
2022-01-23;Complet - avec 2 rappel de moins de 3 mois;[40,59];34.89;3.19;1.07;4.43;0.04;0.04;0.0;0.0;0.0;0.0;0.17;100.0;100.0;100.0;;;0.0;0.0;0.0
2022-01-23;Complet - avec 2 rappel entre 3 mois et 6 mois;[0,19];0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0.0;0.0;0.0
2022-01-23;Complet - avec 2 rappel entre 3 mois et 6 mois;[40,59];0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0.0;0.0;0.0
2022-01-24;Non-vaccinés;[0,19];84152.44;29470.91;18622.21;40320.62;224.02;163.63;21.94;14.61;0.33;0.0;;98.38;98.5;100.0;100.0;;128.34;10.61;0.0
2022-01-24;Non-vaccinés;[60,79];6284.87;1315.81;959.44;2202.1;200.2;146.54;56.45;45.43;34.25;23.79;;96.48;95.66;82.79;79.53;23.61;123.61;44.04;22.0
2022-01-24;Primo dose récente;"[80;+]";164.25;16.12;9.68;37.68;8.59;7.89;1.04;1.0;1.31;1.17;0.29;99.95;100.0;100.0;0.0;;3.75;1.0;1.0
2022-01-24;Primo dose efficace;[20,39];2468.18;880.9;559.59;1065.71;14.4;10.0;1.05;1.05;0.0;0.0;2.13;98.17;97.59;100.0;100.0;;5.56;1.05;0.0
2022-01-24;Primo dose efficace;"[80;+]";1017.41;127.78;52.3;214.23;33.29;26.83;0.35;0.19;6.07;5.72;1.46;95.92;99.5;100.0;0.0;97.86;22.05;0.19;5.65
2022-01-24;Complet entre 3 mois et 6 mois - sans rappel;[20,39];43779.82;17977.17;12457.29;22369.91;108.45;74.72;5.5;3.24;1.0;1.0;32.25;98.99;99.07;91.64;100.0;100.0;36.58;2.24;1.0
2022-01-24;Complet de 6 mois ou plus - sans rappel;[0,19];6139.63;2733.77;1907.45;3469.72;9.18;8.49;0.47;0.37;0.15;0.0;10.96;99.09;99.3;100.0;;;3.49;0.37;0.0
2022-01-24;Complet - avec 1 rappel entre 3 mois et 6 mois;[60,79];9568.55;1152.29;606.89;1829.41;58.28;48.69;5.54;5.36;7.31;6.85;8.24;98.24;99.42;99.87;100.0;100.0;24.76;4.91;3.34
2022-01-24;Complet - avec 1 rappel de 6 mois ou plus;[60,79];2.09;0.0;0.0;0.04;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0.0;0.0;0.0
2022-01-24;Complet - avec 2 rappel de moins de 3 mois;[0,19];8.68;2.09;1.08;2.33;0.0;0.0;0.0;0.0;0.0;0.0;0.01;100.0;100.0;;;;0.0;0.0;0.0
2022-01-24;Complet - avec 2 rappel de moins de 3 mois;[40,59];302.88;56.37;26.61;73.8;2.3;1.14;0.0;0.0;0.0;0.0;0.17;100.0;100.0;;;;0.14;0.0;0.0
2022-01-25;Non-vaccinés;[0,19];62584.36;22228.36;13155.07;27662.15;206.87;142.42;20.68;16.63;0.28;0.28;;98.59;98.55;97.69;100.0;100.0;111.47;12.31;0.0
2022-01-25;Non-vaccinés;[20,39];18218.06;7551.52;5205.93;9225.8;141.14;108.08;4.37;3.91;4.0;3.0;;98.22;98.47;91.0;78.34;0.0;49.2;3.38;1.0
2022-01-25;Non-vaccinés;"[80;+]";2976.08;415.65;259.14;864.76;215.49;173.42;15.94;14.08;51.16;39.33;;93.82;96.59;96.81;72.79;64.73;142.21;7.6;35.64
2022-01-25;Primo dose récente;[0,19];1680.49;633.46;441.43;874.46;1.06;1.06;0.06;0.0;0.0;0.0;2.84;98.72;99.12;100.0;;;0.81;0.0;0.0
2022-01-25;Primo dose récente;[40,59];435.85;148.25;110.43;188.04;1.3;1.0;2.43;2.37;0.01;0.01;0.38;97.82;96.37;100.0;100.0;100.0;1.0;2.37;0.01
2022-01-25;Primo dose efficace;[20,39];2282.99;773.01;468.08;898.64;12.92;9.96;0.5;0.5;0.0;0.0;2.14;98.88;99.14;99.34;20.0;;3.48;0.5;0.0
2022-01-25;Complet de moins de 3 mois - sans rappel;[60,79];2330.82;396.48;200.76;500.66;36.33;31.97;6.55;5.63;3.49;3.31;2.76;97.68;99.04;86.0;100.0;95.34;20.12;4.49;3.28
2022-01-25;Complet entre 3 mois et 6 mois - sans rappel;"[80;+]";3169.47;300.73;148.6;631.06;75.45;60.44;4.47;2.92;18.18;14.15;6.06;98.0;99.32;92.94;96.27;12.31;45.97;2.41;9.52
2022-01-25;Complet - avec 1 rappel de moins de 3 mois;[60,79];41584.82;6684.78;3100.19;7829.26;214.43;170.42;30.51;25.05;16.1;14.09;74.61;98.91;99.18;99.85;100.0;85.78;112.42;21.33;9.66
2022-01-25;Complet - avec 1 rappel de 6 mois ou plus;[0,19];0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.01;0.01;0.0;;;;;100.0;0.0;0.0;0.0
2022-01-25;Complet - avec 1 rappel de 6 mois ou plus;[20,39];0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0.0;0.0;0.0
2022-01-25;Complet - avec 1 rappel de 6 mois ou plus;"[80;+]";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0.0;0.0;0.0
2022-01-25;Complet - avec 2 rappel de moins de 3 mois;[40,59];201.51;41.7;23.61;50.28;0.0;0.0;0.0;0.0;0.0;0.0;0.18;100.0;100.0;;;;0.0;0.0;0.0
2022-01-25;Complet - avec 2 rappel entre 3 mois et 6 mois;[0,19];0.08;0.08;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0.0;0.0;0.0
2022-01-26;Non-vaccinés;[0,19];59503.07;19655.26;10979.25;24853.67;215.67;165.28;20.21;16.77;0.0;0.0;;98.73;98.78;95.5;100.0;;122.92;10.28;0.0
2022-01-26;Non-vaccinés;[40,59];11266.55;4214.88;2934.9;5302.11;92.75;64.87;17.66;13.3;7.69;4.97;;97.73;97.42;60.25;79.74;66.33;44.36;10.3;3.4
2022-01-26;Primo dose récente;[0,19];1610.78;574.28;391.7;772.03;3.78;1.7;0.0;0.0;0.0;0.0;2.75;98.84;98.86;97.5;;;1.17;0.0;0.0
2022-01-26;Primo dose récente;[60,79];154.63;24.4;15.51;36.58;3.04;2.72;2.0;2.0;1.0;1.0;0.21;99.55;99.02;6.11;;100.0;1.72;0.0;1.0
2022-01-26;Primo dose efficace;[20,39];2031.52;721.36;451.29;839.62;17.13;10.78;0.41;0.38;0.0;0.0;2.15;98.33;99.23;100.0;100.0;;4.72;0.38;0.0
